Genes,1Y,4Y,8Y,23Y,30Y,36Y,40Y,Norm_Symbol
DTX3,62873360.63749184,6276932.437555335,52126362.23649065,31576739.31032725,31576739.31032725,31576739.31032725,31576739.31032725,DTX3
DTX3L,9886947.617356293,9886947.617356293,9886947.617356293,8800026.439884098,8800026.439884098,8800026.439884098,8800026.439884098,DTX3L
DTYMK,28849573.00433252,9830440.440834956,9830440.440834956,12301839.603142975,12301839.603142975,12301839.603142975,12301839.603142975,DTYMK
DUSP19,10040661.779979546,10040661.779979546,10040661.779979546,9441162.343162458,9441162.343162458,9441162.343162458,9441162.343162458,DUSP19
DUSP23,64825888.69433894,55449535.80368219,73334246.05721861,13231314.19938984,13231314.19938984,13231314.19938984,13231314.19938984,DUSP23
DUSP3,2213767789.3149104,2366536191.3272977,1847238678.4949782,2263064203.319265,2454189417.5450373,1969819965.8948703,2146710300.2083898,DUSP3
DUT,260572069.2823976,313137700.3944978,357792465.56140447,291168968.3501639,312349976.4946704,261892127.56527025,358597513.86576504,DUT
DXO,42273382.13556341,9430896.793460358,9430896.793460358,26835292.562851354,26835292.562851354,26835292.562851354,26835292.562851354,DXO
DYNC1H1,73371107993.10643,81684824706.64574,79013720573.2459,101266863534.95282,85986265745.33965,90138772998.08206,74224983119.61032,DYNC1H1
DYNC1I1,1527251393.7999673,2029357147.7530048,1427239772.611384,2371025780.7760696,2025499140.3545308,1474897343.8501437,835493754.7028617,DYNC1I1
DYNC1I2,1045573006.8351325,1549513064.9168398,321936290.1270562,2070398932.6623535,1919565487.910718,1718272913.0243778,1278399071.963999,DYNC1I2
DYNC1LI1,1984306589.3037016,1655914459.7471268,1409703311.388043,2149501438.53055,2290515949.837691,1570266625.9453282,1301447705.6029599,DYNC1LI1
DYNC1LI2,3075544015.579343,5558484843.579071,3439093862.5310283,4704190385.934833,3662675891.1083755,3157510531.010989,2470272224.859057,DYNC1LI2
DYNC2H1,9131356.966108866,9131356.966108866,9131356.966108866,14275848.492367774,14275848.492367774,14275848.492367774,14275848.492367774,DYNC2H1
DYNLL1,712136607.6258621,5334442266.300271,1163097902.9488688,2146375038.9016323,2059955773.8560493,1588899553.1433654,1111761138.1225553,DYNLL1
DYNLL2,5940337562.877857,7322948348.401179,5289222225.63696,7619513756.843209,7809056648.470336,6659159792.462869,7077429230.367931,DYNLL2
DYNLRB1,2229161020.237255,2172460842.7278514,2917432714.5824275,3320906788.849914,2882408731.5163145,3019977301.071139,2298014299.61575,DYNLRB1
DYNLT1,122826966.7801178,6855947.45767647,6855947.45767647,248450684.444738,220386249.8520673,544697126.5021883,20885586.368132927,DYNLT1
DYNLT3,124418050.35040347,655449964.3824183,1102518741.7807693,916606984.2384981,764604063.2291986,871860779.0102383,865850643.7949591,DYNLT3
EARS2,25380305.593738995,131917098.6248502,3709446.218217515,127385964.68211368,160334678.57814658,143424146.85419798,163555252.36895862,EARS2
ECE2,9756490.270650782,152123913.7698966,9756490.270650782,9356942.9035043,9356942.9035043,9356942.9035043,9356942.9035043,ECE2
ECH1,1697707418.2933211,1728517742.7006545,1568658541.8073487,1999334849.293247,1956279247.0884156,2263143942.404775,2470756132.091355,ECH1
ECHDC1,278609563.1116692,545086149.3043221,377880560.4461519,574739798.7885213,450681490.86103743,644244655.003867,420867580.6356972,ECHDC1
ECHS1,6922599982.663464,8593538185.444067,11130016034.419044,7089227557.207611,8399912795.2005205,7938451269.621389,9950027915.705906,ECHS1
ECI1,341859753.38913184,449816644.9840928,354722030.3642609,354824085.8104706,288170206.684539,387642422.455212,585535957.558972,ECI1
ECI2,94782212.6937218,328052098.183672,165485120.52776554,274625721.2383629,194326035.54599932,378220168.69520533,555168185.3014804,ECI2
ECSIT,9764172.658912437,29239513.03129749,9764172.658912437,12104223.69577192,12104223.69577192,12104223.69577192,12104223.69577192,ECSIT
EDC3,43963051.27520798,9372781.185086897,9372781.185086897,12161975.113489028,12161975.113489028,12161975.113489028,12161975.113489028,EDC3
EDC4,106067365.94344522,32154696.34133436,75996164.49258392,52262038.61583619,52262038.61583619,52262038.61583619,52262038.61583619,EDC4
EDF1,192986132.1153952,257303099.0269028,241374079.237275,495990348.9394086,480538917.80796105,394987832.31705666,247392129.59881836,EDF1
EDIL3,10707680.239690384,10707680.239690384,10707680.239690384,119782763.90205844,94912128.93775058,127593709.89601709,93083077.7707168,EDIL3
EDNRB,10062999.805599988,10062999.805599988,10062999.805599988,9539122.843335854,9539122.843335854,9539122.843335854,9539122.843335854,EDNRB
EEA1,1209667356.5145893,1201037267.1638446,1315281472.6853368,1063772285.8889222,1227918528.6739225,890961501.188889,1118054033.2089734,EEA1
EEF1A1,15424780944.405487,15034780783.57834,7452886414.016269,11765178604.829998,13391705799.511288,12582294209.595644,11002581471.644985,EEF1A1
EEF1A2,33661766514.300488,35194803598.18031,30304752711.995617,35044775403.2676,26864817955.625664,27959571045.625027,29466006478.44762,EEF1A2
EEF1B2,2817868259.916378,2467544324.819607,1924633092.2228637,1882677902.4828074,2524256481.1199675,2148386243.760214,3029930277.8072076,EEF1B2
EEF1D,1326231486.8749936,1064472659.5986207,1322342432.8432536,1387738639.7036548,1484357852.4790552,1278055964.6165552,1088991903.1237712,EEF1D
EEF1E1,224011265.16400468,202964027.27285284,207541851.50171185,248763932.5043964,313104492.4096712,210641765.6140161,24864884.27502531,EEF1E1
EEF1G,6927214403.521242,5838724766.656369,6166998619.382528,5930277301.827856,7680669974.380905,5992196137.239394,7302199670.937804,EEF1G
EEF2,9571624393.803978,10141035380.386913,8650683141.374277,10097661469.365236,11518158637.663437,10197975679.228662,9552825679.765205,EEF2
EEFSEC,258131187.5745669,145032270.7790511,242937694.23208824,1498285465.3119485,604753938.4796011,678295555.8435986,26401464.419147827,EEFSEC
EFCAB5,10127589.583023366,10127589.583023366,10127589.583023366,9432668.31668743,9432668.31668743,9432668.31668743,9432668.31668743,EFCAB5
EFEMP1,9440011.050835868,9440011.050835868,9440011.050835868,13545046.911687782,13545046.911687782,13545046.911687782,13545046.911687782,EFEMP1
EFHD1,10308516.836989034,10308516.836989034,10308516.836989034,9927393.570933985,9927393.570933985,9927393.570933985,9927393.570933985,EFHD1
EFHD2,401048125.3270523,628686373.7739531,730349809.6297259,1667671284.7294176,1102657900.7053537,380061714.52534527,514463594.1771058,EFHD2
EFNB2,9510865.494594127,9510865.494594127,9510865.494594127,10848854.258345567,10848854.258345567,10848854.258345567,10848854.258345567,EFNB2
EFNB3,33911643.55745875,9466289.92901456,9466289.92901456,11734827.107518826,11734827.107518826,11734827.107518826,11734827.107518826,EFNB3
EFR3A,171509314.43289718,176844648.51862967,236738190.40508145,205562556.7863741,428505625.111444,42398742.296176106,42398742.296176106,EFR3A
EFR3B,386678521.49098015,632214747.2234505,727331643.2935121,313272127.2984287,737640240.048635,273894339.49969435,541218865.8988284,EFR3B
EFTUD2,160798310.1573396,125524489.70164578,132179893.9520444,230122033.5721142,307233733.33607304,433722386.4441956,229468508.3823102,EFTUD2
EGFR,71020796.88980505,90482355.62032975,73851784.95131274,299929982.7924802,253260416.9906497,212109643.53366092,280777395.76503557,EGFR
EGLN3;EGLN1,22421305.00857128,57903218.91609854,9116003.095904456,13326970.76433979,13326970.76433979,13326970.76433979,13326970.76433979,EGLN3
EHBP1;EHBP1L1,10086181.12175452,10086181.12175452,10086181.12175452,9400041.52035867,9400041.52035867,9400041.52035867,9400041.52035867,EHBP1
EHD1,1076268295.4937816,1140087059.8583484,849012691.7720871,1162232471.8116186,583625358.2172879,698696747.2155411,862040089.6522442,EHD1
EHD2,282346159.8269013,121198543.57249688,182803432.196206,128032119.72051722,108585962.7841338,250974507.69246808,659934693.6433282,EHD2
EHD3,5561105411.946151,6748496010.81086,5727045610.872271,6295720697.546052,7686395157.901015,4333532451.395508,7515605090.376686,EHD3
EHD4,21119643.40885795,9209790.49826575,9209790.49826575,13486417.210134588,13486417.210134588,13486417.210134588,13486417.210134588,EHD4
EHMT2,9606830.87584344,9606830.87584344,9606830.87584344,9059599.60147646,9059599.60147646,9059599.60147646,9059599.60147646,EHMT2
EIF1,76297646.78387657,110704128.40625869,82067036.93107408,52951812.29692824,52951812.29692824,52951812.29692824,52951812.29692824,EIF1
EIF1AX,104280880.68116856,133574930.50355208,180332454.25145623,309263183.41273385,254397960.87144092,376343897.6336495,245936747.82991272,EIF1AX
EIF1B,53844107.01617434,85657729.43717548,51565367.29104995,176465939.80736932,257768000.29666317,380808093.1643405,39205384.77254966,EIF1B
EIF2A,17522744.778951015,69411027.53760391,45821824.85675646,246443891.07361075,175430596.99712995,24331266.5742493,24331266.5742493,EIF2A
EIF2AK2,283101063.96104884,262016448.85984302,294313951.5344088,264089222.08662653,281163717.5310131,262176265.69331992,318849246.4956317,EIF2AK2
EIF2B1,409052597.36529154,138778952.94003913,175587778.8779143,398736429.00189304,334124337.000996,400716635.98883617,275671883.86260897,EIF2B1
EIF2B2,52344805.81751268,44036720.27170809,63475043.76722536,68866698.73552135,134299704.59572318,23529719.79031913,23529719.79031913,EIF2B2
EIF2B3,82742996.31490664,61501117.91743782,70385764.37145998,175913668.3098661,124102635.10800909,175058020.42083353,126312925.31558277,EIF2B3
EIF2B4,66052069.91174089,83571558.27574123,92861852.33919096,25067242.41904449,84098986.51408058,25067242.41904449,25067242.41904449,EIF2B4
EIF2B5,10290943.475929428,10290943.475929428,10290943.475929428,52709412.58637513,64407698.06167915,46061181.45609582,59204927.44113936,EIF2B5
EIF2S1,650269895.6649778,537954782.3621186,584545386.4853643,626133325.6231918,623869589.3881066,824423698.4740095,697309489.7510928,EIF2S1
EIF2S2,97303996.10507125,50817977.08902107,86261858.99135338,289886932.8309085,38880550.834394224,38880550.834394224,388661242.39238137,EIF2S2
EIF2S3,933565957.2427161,748372992.7300795,1042410289.0402707,922076550.8414297,1389681301.4455512,1027511564.2640914,1313735189.772552,EIF2S3
EIF3A,951319763.8688812,1015901206.5013367,1270104670.673927,828291341.4845219,1163403046.1995974,901173313.5967476,1002696249.0315813,EIF3A
EIF3B,221125139.2205549,950002614.2564663,436416801.26735485,596879429.8007772,591785860.6641233,775498194.7951143,614464144.0663445,EIF3B
EIF3C,320390956.35776937,307901154.19646317,860754171.268483,597256085.6197481,705264398.2329139,591880213.7851865,476359542.9522792,EIF3C
EIF3D,138890151.95250595,994334242.8697674,110988761.28983772,305537500.9308084,339439771.88649637,480440585.3214483,461332739.9545505,EIF3D
EIF3E,562694526.7453415,620934388.289445,329835363.0040471,596676398.9244835,434868277.1218286,348449726.11804324,372060952.4538571,EIF3E
EIF3F,433596273.254709,235369229.74665123,364430428.2590367,323156351.41439974,368421113.74340534,395908654.3504667,391146050.2085292,EIF3F
EIF3G,37663101.54740266,10542052.13601959,10542052.13601959,131308734.34884009,209090343.9856828,11594012.564966999,102073814.64910752,EIF3G
EIF3H,153209619.6781135,106997259.24684186,90075095.42837182,71226341.93763508,71226341.93763508,71226341.93763508,71226341.93763508,EIF3H
EIF3I,103594078.086336,95388327.5632614,335872490.35690075,488068290.69699913,568173318.1925436,42546581.66033028,528739859.1410588,EIF3I
EIF3J,469182797.16617835,463017190.8992585,460920120.2325718,469246289.30169255,490607746.54451984,456333167.8257621,375490857.577244,EIF3J
EIF3K,222460779.34575135,279938571.4944856,47454228.64970479,285386833.96436036,362520126.02727747,344436336.6326371,397284412.13842005,EIF3K
EIF3L,539299338.7650503,569518418.5852504,338400750.4690643,409412838.98395663,637429476.531219,335086706.09580386,348764613.0753317,EIF3L
EIF3M,314037462.79259044,520882624.66248155,215820922.77605727,55413534.72877222,55413534.72877222,508935910.1978056,55413534.72877222,EIF3M
EIF4A1,863701665.1803921,792159308.174074,687059543.1897718,832717860.120701,925656748.0624571,1309881479.9068244,1392939586.9889636,EIF4A1
EIF4A2,5859114827.010935,6352934144.577764,5877288052.537811,6273407612.665232,8228834486.874769,6971338355.019029,7906347792.203499,EIF4A2
EIF4A3,322180528.95351195,171051845.57701427,232531658.46510872,355700252.76424503,535955503.6640617,488510688.8140738,444427538.9931721,EIF4A3
EIF4B,247974140.25230345,446032072.265152,324526622.50737846,628001312.6476617,720343394.0428215,578052223.824708,626555957.7090093,EIF4B
EIF4E,1013638896.7684666,419626778.5715489,381800304.4790305,669764299.2111466,702606708.4572783,588323998.1142688,624396976.6100446,EIF4E
EIF4E2,9199560.571019806,9199560.571019806,9199560.571019806,24440270.979406584,24440270.979406584,24440270.979406584,24440270.979406584,EIF4E2
EIF4EBP2,9635744.411481218,9635744.411481218,9635744.411481218,10249831.080950294,10249831.080950294,10249831.080950294,10249831.080950294,EIF4EBP2
EIF4G1,1335799377.3712842,1280398368.8276794,734682404.8366983,1022417588.3047434,1373880364.059006,747679651.9272242,952093732.3542863,EIF4G1
EIF4G2,595196864.6666671,731448893.5548055,648799804.8898125,673594854.5194684,713870408.7147688,657470552.4275239,555661382.4709117,EIF4G2
EIF4G3;CBFA2T2,202990705.95575416,259131578.34910607,23033820.27694273,66076271.18422707,558520356.6858401,66076271.18422707,66076271.18422707,EIF4G3
EIF4H,1739883648.2449546,1895287120.7154555,1492558647.2108624,2513111857.045409,2471279296.3711843,1405347560.0869608,1609251771.1952007,EIF4H
EIF5,750597354.5043116,991808950.8919957,864231017.0842907,1004083590.1215016,1174601291.1658356,829978389.2834327,796097467.0079867,EIF5
EIF5A,3989410867.570275,4351590756.79171,2652386901.297412,4784810689.057663,4669753369.032391,3715912405.494667,3610669512.326577,EIF5A
EIF5B,124160415.80786666,231650382.10276505,4428479.261252964,26766432.60220236,240356979.76770893,220007835.733258,171072966.67603058,EIF5B
EIF6,272583809.9198129,148426038.92413568,330072252.17272,449975423.5251024,480535199.4904292,36344303.42634317,383115393.0596232,EIF6
ELAC2,9598532.649851613,9598532.649851613,9598532.649851613,11434103.877213392,11434103.877213392,11434103.877213392,11434103.877213392,ELAC2
ELAVL1,502585543.87274814,260353728.35338032,358752069.14989454,398171613.20753855,581304258.8900955,295787982.3150912,566065360.2208674,ELAVL1
ELAVL2,459167345.80036163,343523383.2197494,519894804.1519144,456831987.3735544,918472712.2932254,281368676.6602625,721391576.2187284,ELAVL2
ELAVL3,415152936.29546267,408725978.2974318,458618975.7826667,644497928.3325626,746733818.2494247,429633632.6167324,400197926.8267437,ELAVL3
ELAVL4,10219624.923676783,10219624.923676783,10219624.923676783,10956050.343816906,10956050.343816906,10956050.343816906,10956050.343816906,ELAVL4
ELF2,18135925.97616563,18135925.97616563,18135925.97616563,75665805.42770222,9073933.852385212,9073933.852385212,66293406.7747568,ELF2
ELFN2,100039881.55183536,114603743.84996969,87603554.44883059,14247741.797767876,14247741.797767876,14247741.797767876,14247741.797767876,ELFN2
ELMO1,370222695.8577397,434931135.99876636,147143589.11060983,517504316.27193385,297553173.4894412,460910166.9709888,227869502.68233365,ELMO1
ELMO2,49171550.3211209,54948343.76568251,59018144.27112273,31139891.332749397,31139891.332749397,31139891.332749397,31139891.332749397,ELMO2
ELMOD1,9562528.620493956,9562528.620493956,9562528.620493956,12722526.53964249,12722526.53964249,12722526.53964249,12722526.53964249,ELMOD1
ELOVL4,10470973.037619734,10470973.037619734,10470973.037619734,10385798.63919743,10385798.63919743,10385798.63919743,10385798.63919743,ELOVL4
ELP2,9555358.402075795,9555358.402075795,9555358.402075795,20750504.52239102,20750504.52239102,20750504.52239102,20750504.52239102,ELP2
ELP3,10251481.096420208,10251481.096420208,10251481.096420208,11455652.467973778,11455652.467973778,11455652.467973778,11455652.467973778,ELP3
EMC1,279951951.95864606,146105297.4289875,93272373.52460653,258351415.87166908,147004799.67472357,53416320.69469936,53416320.69469936,EMC1
EMC2,29620872.22242428,8865407.724194806,8865407.724194806,14712497.992750207,100538067.48880732,14712497.992750207,14712497.992750207,EMC2
EMC3,26212857.30251889,61321326.20046374,9383548.516371924,11626765.085647812,11626765.085647812,11626765.085647812,11626765.085647812,EMC3
EMC7,33439768.53446669,9742667.273409067,9742667.273409067,9484045.929063333,9484045.929063333,9484045.929063333,9484045.929063333,EMC7
EMC8,9427032.39085293,9427032.39085293,9427032.39085293,20440860.308645755,20440860.308645755,20440860.308645755,20440860.308645755,EMC8
EMD,77996868.01857974,66881146.92771178,55342206.76505682,32200704.98419528,207430558.3215489,32200704.98419528,32200704.98419528,EMD
EML1,77707914.92745478,84762948.60894103,74922250.8359942,31335806.704891585,31335806.704891585,31335806.704891585,31335806.704891585,EML1
EML2,35876598.59222965,59629891.30464611,10111681.938902052,497176064.2997374,77110578.17917804,98470689.18338636,115033236.15855277,EML2
EML4,28923005.51556797,9487947.254668843,9487947.254668843,13839306.937143045,13839306.937143045,13839306.937143045,13839306.937143045,EML4
ENAH,146237940.1392585,80944913.92830306,215809843.00249168,333170498.54953367,44898265.70080024,431175036.2004231,352992263.4198188,ENAH
ENC1,9904443.271978006,9904443.271978006,9904443.271978006,9778516.362359172,9778516.362359172,9778516.362359172,9778516.362359172,ENC1
ENDOD1,358477943.15228367,670990488.7278327,605333851.6083324,2243003840.560957,529480421.1179704,1034892787.6927439,376250146.7576726,ENDOD1
ENO1,80414676608.81564,109468874443.19966,118525533222.83154,97722796604.27844,118131984189.7238,143966726989.63312,107621508788.67952,ENO1
ENO2,49577614926.33296,39797559425.556366,40831967929.60422,54556929492.94796,54075462588.64856,47216372042.193115,52045944767.08421,ENO2
ENO3,9369358.446314333,96592358.39214242,108925799.35460168,10671142.649552738,10671142.649552738,10671142.649552738,10671142.649552738,ENO3
ENOPH1,1873329466.7100816,2587240701.655418,1509443667.591928,670368575.7853174,1748241926.4376762,1397863257.7934556,1234885606.6856773,ENOPH1
ENPP4,90578770.41626714,83862538.17908981,85763896.43248777,31740043.58598174,31740043.58598174,31740043.58598174,31740043.58598174,ENPP4
ENPP6,1675164581.8270516,7621089800.201554,4656901881.818206,15023783708.488094,7526443985.43333,19026448354.716442,4369263707.473793,ENPP6
ENSA,581151623.3224964,756856546.4140341,672189183.5605754,870865169.5653148,1031608896.5056617,881638111.055691,690866642.9660057,ENSA
ENTPD2,52637643.82756035,145415140.61817187,24195066.210182063,16460081.115858413,16460081.115858413,319962636.9947781,16460081.115858413,ENTPD2
ENTPD3,124837200.7992175,7422194.140587268,44496287.828026,19274572.677350875,68649794.82654855,19274572.677350875,109006516.12321638,ENTPD3
ENTPD5,9997803.238967163,9997803.238967163,73142649.10329856,14465329.392805208,14465329.392805208,14465329.392805208,14465329.392805208,ENTPD5
ENY2,11628932.508854656,11628932.508854656,11628932.508854656,10397810.455545316,10397810.455545316,10397810.455545316,10397810.455545316,ENY2
EP400,12378424.85606556,12378424.85606556,12378424.85606556,10132594.11247643,10132594.11247643,10132594.11247643,10132594.11247643,EP400
EPB41,23284284.23244027,9650048.987466553,9650048.987466553,12607516.531600727,12607516.531600727,30082875.447979644,442743305.4365969,EPB41
EPB41L1,9718293718.06163,7250666313.398254,8377106209.52892,8456311989.9867935,11589161281.478405,6163279732.753705,9964295063.093573,EPB41L1
EPB41L2,3323737120.8878074,5921468391.773058,5200442275.448978,9372540529.304165,6490922969.391016,7125939560.326808,3059223532.94208,EPB41L2
EPB41L3,15353222270.46967,23076687007.569225,23173418076.45441,43005863882.2521,32722477571.02042,23613464309.7955,20417483500.28791,EPB41L3
EPB41L4B,28062758.282376945,9399675.975271199,81412216.45304273,13875374.807512295,185375680.88359523,13875374.807512295,161479250.87884873,EPB41L4B
EPB41L5,10081658.571434274,10081658.571434274,10081658.571434274,10014748.473581437,10014748.473581437,10014748.473581437,10014748.473581437,EPB41L5
EPDR1,34208103.414807595,167850897.51311335,7820677.989331456,18693815.225670505,18693815.225670505,18693815.225670505,18693815.225670505,EPDR1
EPG5,32580564.63910866,115562430.17648736,9065663.995859958,18749842.669464465,18749842.669464465,18749842.669464465,18749842.669464465,EPG5
EPHA4,1278384420.460601,1392691310.5527275,1535830274.1090064,432319619.595606,1578164454.850763,445309260.2277252,909006305.9164816,EPHA4
EPHA6;EPHA5,95068264.99146932,95924792.91392627,91932175.4231098,20332381.268265426,20332381.268265426,538514719.75935,20332381.268265426,EPHA6
EPHB1,9292677.55921901,9292677.55921901,9292677.55921901,15545286.664274516,15545286.664274516,15545286.664274516,15545286.664274516,EPHB1
EPHB2,163929261.20135626,136965540.25604728,97520189.42664102,253567539.51647195,124544754.49781206,364213765.18332165,110187048.12155078,EPHB2
EPHB3,8948849.340028932,8948849.340028932,8948849.340028932,15866783.41988863,15866783.41988863,15866783.41988863,15866783.41988863,EPHB3
EPHB6,8939838.27668288,53105685.4533843,54668204.99890091,16665497.358408067,16665497.358408067,16665497.358408067,16665497.358408067,EPHB6
EPHX1,2043720085.2100363,3363427873.043303,3948517614.8727007,2674054628.1477056,2359751331.4216056,3242955631.400488,1740951144.5607762,EPHX1
EPHX2,40044022.73746687,9525560.063146938,166145444.5125436,275017057.31184787,342632570.3166324,393191935.2064173,256018922.0029189,EPHX2
EPHX4,38781224.82010904,9082585.279639237,33388701.36960261,15439446.40264298,15439446.40264298,15439446.40264298,15439446.40264298,EPHX4
EPM2AIP1,229353273.05895734,89844281.45681112,101887913.97348627,49172651.94642892,454733269.8023512,49172651.94642892,49172651.94642892,EPM2AIP1
EPN1,1770829763.3327343,2009172840.3051016,1892162194.904213,1531485707.7331767,2403213757.474104,1027793374.3801832,1389192246.1248324,EPN1
EPN2,185273348.23658517,238844697.32384497,290897578.83994013,398025050.845675,242075977.88742748,395138751.59408027,15636144.555031162,EPN2
EPPK1,160908684.16583186,9478197.862720285,77339744.49967822,14034073.971502045,14034073.971502045,14034073.971502045,364123836.1488954,EPPK1
EPRS,2446099018.1066804,2102064838.615298,2534166352.756837,2240175568.0963287,2755952572.011609,2164079486.3215766,2413822897.5690203,EPRS
EPS15,88767335.63267282,107515378.38643236,108011720.5412524,23952894.42547125,23952894.42547125,23952894.42547125,23952894.42547125,EPS15
EPS15L1,991777088.0802137,920271827.3517778,1389905095.8743525,764410808.1521503,1133392079.422301,636350156.5678562,885980810.12396,EPS15L1
EPS8,9823336.196222356,9823336.196222356,9823336.196222356,9717610.70270289,9717610.70270289,9717610.70270289,9717610.70270289,EPS8
EPS8L2,9844782.999917867,9844782.999917867,9844782.999917867,11608744.267561262,11608744.267561262,11608744.267561262,11608744.267561262,EPS8L2
EPT1,9975164.18649882,9975164.18649882,9975164.18649882,9619325.810155168,9619325.810155168,9619325.810155168,9619325.810155168,EPT1
ERAP1,28797621.37506401,130078230.46126571,88584680.1056287,118364061.0742342,244892089.68128237,131866523.34972855,115800516.11057188,ERAP1
ERC1,171087002.3854934,158249260.6338336,179685380.03313792,40169413.02908419,40169413.02908419,40169413.02908419,40169413.02908419,ERC1
ERC2,1215322782.4019325,1046219487.0388851,1181594709.8050015,438181338.0418857,1113268308.3772824,381904474.48315465,929849712.0121094,ERC2
ERCC3,9657284.396661153,9657284.396661153,83608953.31214654,9532158.551584205,9532158.551584205,9532158.551584205,9532158.551584205,ERCC3
ERGIC1,138223571.809329,104344357.4197381,8966994.471507685,70052144.97693211,15411739.884893008,15411739.884893008,231817427.59968412,ERGIC1
ERH,433504967.86161435,334612064.90318686,332157306.11370754,205267909.46528116,738810647.1174811,451673354.65979296,554480103.2382241,ERH
ERI3,674732244.5458523,841028091.7405537,750926956.0651858,542171806.2938323,805398245.8814508,587688847.7180369,533656217.3130605,ERI3
ERLEC1,25352442.03894219,52889784.57489453,84025776.91261493,17032964.611172564,17032964.611172564,17032964.611172564,17032964.611172564,ERLEC1
ERLIN1,10239145.25856142,10239145.25856142,10239145.25856142,9735749.795775613,9735749.795775613,9735749.795775613,9735749.795775613,ERLIN1
ERLIN2,894722561.940035,1208524698.311235,788242986.9674315,1163389131.0769465,1181915178.169692,1894534513.059552,1244041133.248302,ERLIN2
ERMN,145893547.32213998,1909078657.5795066,1199712442.9232302,7365748255.902826,3106368323.219637,1924761530.949349,584947140.666485,ERMN
ERMP1,122407347.14357844,96591228.92325395,91708475.01717617,29759238.47340517,29759238.47340517,228944104.8871024,267458487.49635395,ERMP1
ERO1L,443143557.76971084,172088489.9752667,481059709.73974097,321585782.7356613,617219266.6344867,535012676.5699186,457866099.9581512,ERO1L
ERP29,1194809175.648843,861938536.5734247,1273233526.9557667,957031380.1193881,1229699405.0019293,927087842.4349087,1476635199.956113,ERP29
ERP44,631298650.2736821,619974128.0975338,694796682.7876164,675960918.1801723,430531075.4388594,673292853.0638231,620217383.6275742,ERP44
ESD,4843432586.826705,6059677541.231792,4425800839.173561,6596174255.974927,6958808960.2621565,9334255365.696396,4252939919.9006057,ESD
ESPN,15152964.211152855,15152964.211152855,15152964.211152855,10050337.665977145,10050337.665977145,10050337.665977145,10050337.665977145,ESPN
ESYT1,772092640.1833024,723384286.5077369,711874867.1906508,794599230.2379093,698303440.0342389,544941083.861934,858558422.050038,ESYT1
ESYT2,561809885.246479,451272431.6833877,351923884.5052443,468141751.4289436,527140578.07888514,379690720.26056004,438726739.3236746,ESYT2
ETF1,660365836.1302255,726564364.0176243,688271972.3885554,618517864.9736178,565360942.357532,600995588.702146,577459024.0114952,ETF1
ETFA,4199672661.023955,3420089253.383188,4059653871.9656467,3072023816.9929023,4240653543.000953,4356015750.395847,4393422935.528885,ETFA
ETFB,2946730887.987707,2675051130.672872,3361182360.517044,3160512742.149172,3059424054.687076,3125416524.528121,3104037030.8028073,ETFB
ETFDH,889994589.9753984,1118082698.9101346,1384448119.398034,1067470370.3418703,978976991.5548906,1028457564.3961023,885941212.283986,ETFDH
ETHE1,148517477.5588898,213447094.8708715,227078873.08325908,264472643.14877933,29205244.94312459,262077235.56931612,29205244.94312459,ETHE1
EVI5L,49295623.43527411,46545120.3949581,50374294.87946254,23080105.33184887,23080105.33184887,23080105.33184887,23080105.33184887,EVI5L
EVL,200157051.34615865,140519485.72939008,1490188.6799324455,34667158.405139305,335510225.19090986,34667158.405139305,34667158.405139305,EVL
EWSR1,133751226.100868,163491226.31551722,115977437.53683496,526688707.2076159,711244822.0544858,569941255.174503,631259386.1967165,EWSR1
EXD2,18492842.85227,43616483.67596301,35314851.30729672,13054430.54930197,13054430.54930197,13054430.54930197,13054430.54930197,EXD2
EXOC1,689445004.9997753,750212650.6903079,146048768.22961417,675668231.046729,697821809.6200919,526193134.2171388,678191020.8739513,EXOC1
EXOC2,618932657.3464506,587441911.9467744,722744480.1534362,426843065.2452861,660888092.2356055,340319229.5038959,333208459.3866384,EXOC2
EXOC3,428877861.634374,475125332.67809504,284073938.68097323,383328003.41239065,485582783.85325867,358743168.32913303,428628258.785152,EXOC3
EXOC4,827170061.5404164,817609351.4781568,730263530.6114159,744268144.490822,627065374.1775433,381586320.0830154,534029115.6249605,EXOC4
EXOC5,858489289.936787,563045428.3930564,713388998.8302706,537379714.5469811,689394290.9763182,468553006.06619745,239227774.16121417,EXOC5
EXOC6,93242940.20336404,67577885.25811514,65304497.16496539,31236290.474894136,212276400.0437905,88385936.72740671,31236290.474894136,EXOC6
EXOC6B,192649337.2514264,316315880.26184446,63346868.56389776,264940894.40514395,382469976.3615192,314861658.19588083,147016838.94073856,EXOC6B
EXOC7,690134732.022304,868887479.3624411,600822058.6136738,470335367.14134246,922947642.6705457,529950958.27865386,482624833.82722384,EXOC7
EXOC8,298617647.2019248,325016314.9890252,269622647.7238201,427482540.5895877,370191832.8126828,42252875.08139769,42252875.08139769,EXOC8
EXOG,155572984.8715389,17564550.55249622,78464600.57365906,173441330.85022104,35792431.87301689,35792431.87301689,247111796.368644,EXOG
EXTL3,10342794.163872564,10342794.163872564,10342794.163872564,10022990.155558398,10022990.155558398,10022990.155558398,10022990.155558398,EXTL3
EZR,4106707105.6236906,4611874560.480246,4274930722.984307,3561606288.817954,4360451970.638257,4806455551.987497,3644734449.59371,EZR
